ID;txt
814-P8_8;ahorrar dinero porque guardar dinero en tarjeta porque creo que es la unica que da la opcion de que envien dinero de estados unidos
896-P8_8;tiene muchas facilidades u opciones de hacer retiros puedo retirar desde un oxxo o hay muchos cajeros
915-P8_8;porque ahi me transfieren dinero de estados unidos
935-P8_8;me dieron un credito
942-P8_8;por la seguridad que tienen en la tarjeta y los servicios
943-P8_8;porque se cambio de afore estaba en banorte
949-P8_8;porque ofrecen buenos servicios
950-P8_8;por la afore
959-P8_8;no cobra anualidad en la tarjeta de ahorro
1003-P8_8;porque tengo cuenta de ahorro con ellos
1080-P8_8;ahorro
1090-P8_8;por ahorro por que ahi me depositan cuando hacen transferencia
1114-P8_8;porque tiene una cuenta de ahorro
1191-P8_8;no te cobran manejo de cuenta
1198-P8_8;es muy practico solicite el banco
1201-P8_8;por los prestamos tiene bajos los intereses
1211-P8_8;por la atencion
1216-P8_8;porque tiene sus ahorros
1241-P8_8;porque la tasa de interes es baja
1274-P8_8;porque me permite poder comprar zapatos ropa
1310-P8_8;por el credito y compras personales y departamentales
1319-P8_8;porque su cuenta de nomina no cobra anualidad
1349-P8_8;facilidad de deposito y de retiros hay bancos y cierran mas tarde el horario
1389-P8_8;movimiento de dinero tarjeta de debito
1391-P8_8;fue accesible sacar la tarjeta de nomina
1425-P8_8;por lo practico que fue sacar la tarjeta de debito
1457-P8_8;no cobra comisiones
1464-P8_8;por la tarjeta de debito lo uso para ahorrar o para que me depositen
1468-P8_8;sus productos bancarios
1498-P8_8;pedian en el trabajo donde me depositaran el dinero
1504-P8_8;porque tenia la afore
1527-P8_8;porque es una tarjeta facil de tramitar es rapido y no es mucho lo que te piden de requisitos
1576-P8_8;la atencion
1588-P8_8;es mas como por una cuestion de enviar dinero a mi familia porque mi familia esta afiliada a este banco y asi es mas facil
1602-P8_8;consegui un trabajo en coppel en remodelacion y ahi tuve que tramitar mi tarjeta para que me pudieran depositar
1625-P8_8;porque lo necesite para obtener muebles
1661-P8_8;pues porque soy comerciante y mi cliente tiene una cuenta ahi y yo decidi abrir una por trabajo
1690-P8_8;me meti al afore y saque una cuentilla de debito
1730-P8_8;ahorro
1735-P8_8;para ahorrar
1864-P8_8;porque ahi precisamente tengo mi afore
1866-P8_8;es el banco que es el mas cercano que tengo en mi casa
1869-P8_8;para conseguir un alto crediticio para elevar el historial crediticio y me puedan dar un prestamo
1895-P8_8;por los creditos de que el prestamo la tasa de interes no es tan alta
1897-P8_8;porque puedo retirar en cualquier oxxo
1906-P8_8;trabaja todos los dias del ano
1909-P8_8;porque fue el primer credito que solicite
1910-P8_8;para recibir depositos
1944-P8_8;prestamo personal
1945-P8_8;no me pusieron peros para darme la tarjeta con mi historial crediticio
2017-P8_8;por la comodidad del horario
2020-P8_8;por ahorro y para administrar bien mi economia
2061-P8_8;porque ahi es donde abri mi cuenta de ahorros
2065-P8_8;por la cuenta de ahorro y ahi me depositan mi sueldo
2074-P8_8;ahi me otorgaron un prestamo
2221-P8_8;porque ahi tengo cuenta de ahorro y no me cobra interese como en otros bancos
2279-P8_8;por la nomina de mi trabajo
2293-P8_8;por pedir un prestamo que le urgia
2306-P8_8;se me hace comodo y hay varios lugares donde puedo acudir a donde de vaya casi siempre hay un coppel
2322-P8_8;por nomina porque me quedaba cerca de mi trabajo para abrir mi cuenta de nomina
2360-P8_8;pues porque tiene una cuenta ahorro y tiene su afore
2383-P8_8;por la cuenta de ahorro
2390-P8_8;porque ahi me hace depositos mis clientes
2405-P8_8;por tarjeta de debito y credito
2410-P8_8;compras de productos
2417-P8_8;mi afore porque ahi le cae la afore del seguro social y porque ahi tiene su caja de ahorro
2456-P8_8;cuenta de ahorro
2471-P8_8;por la tarjeta de credito
2508-P8_8;me parecio accesible el porcentaje de intereses que maneja
2514-P8_8;pues como caja de ahorro o algo asi para empezar a ahorrar dinero mas que nada
2515-P8_8;porque utilizo mas por que envio y coppel esta en toda la republica donde quiera que vayas hay un coppel ahi en cualquier estado cuando yo inicie con coppel yo estaba de topografo y hay la facilidad de moverse
2524-P8_8;porque trayendo dinero en la bolsa lo gasta uno y ahi tengo algo
2531-P8_8;por el manejo de tarjetas
2543-P8_8;porque sigo ahorrando
2550-P8_8;porque puedo ir el dia que yo quiera a retirar mi dinero
2592-P8_8;porque no cobra tanta mensualidad al pagar la tarjeta de credito
2613-P8_8;se encuentra muy cerca de donde vive
2621-P8_8;por lo que no cobran impuestos no los quitan
2698-P8_8;porque habia sacado una afore cuando estuve desempleado y me ofrecieron una tarjeta de ahorro para poder ser cliente de coppel y poder comprar cosas de la tienda
2732-P8_8;porque la empresa lo pidio
2768-P8_8;por nomina
2788-P8_8;tener otra cuenta me ofrecieron el servicio
2807-P8_8;porque tengo cuenta de ahorro
2887-P8_8;nomina por trabajo
2933-P8_8;para el ahorro de dinero que no te cobran por el plastico
2978-P8_8;no he tenido ningun error en la tarjeta no me descuentan de algun seguro o algo
3001-P8_8;el ahorro porque hago movimientos cada mes y abre toda la semana quiero hacer un movimiento y lo puedo hacer sabado o domingo
3002-P8_8;porque no me cobran comisiones de nada manejo de cuenta consultar saldo depositos
3056-P8_8;porque no me cobran comision por apertura
3076-P8_8;excelente servicio
3097-P8_8;lo practico atencion de ventanilla
3115-P8_8;tenia que recibir un dinero y era la sucursal que le quedaba de paso fue una emergencia
3132-P8_8;fue el primero que me dio una tarjeta
3134-P8_8;la tarjeta no cobra anualidad y no pide que tengas movimientos mensualmente
3156-P8_8;por los ingresos de mi comercio y ahi meto mi ingreso
3158-P8_8;me dan a credito
3246-P8_8;porque la necesita para el trabajo y la necesito para recibir todo mi salario
3315-P8_8;que ni cobran intereses
3317-P8_8;necesitaba donde mantener mi dinero
3318-P8_8;nsnr
3324-P8_8;por trabajo en otro trabajo lo asaltarian ahi
3343-P8_8;por mi trabajo porque me pedian una cuenta se le hizo facil practico sacarlo ahi
3348-P8_8;por ahorro para la escuela a la cuenta de ahorro
3415-P8_8;por el ahorro
3435-P8_8;porque todos lo tienen de familia y ya es que todos usan coppel y yo tambien lo use cuenta de ahorro
3436-P8_8;porque tiene buen servicio son honestos por que atienden con amabilidad y rapido los asesores
3479-P8_8;cuenta de ahorro
3480-P8_8;cuenta de ahorro
3497-P8_8;porque compro cosas ropa
3539-P8_8;accesibilidad porque es mas accesible porque su producto lo vende fuera y cruzan la frontera para depositos
3550-P8_8;por envios y deposito
3564-P8_8;la accesibilidad para poder hacer retiros
3594-P8_8;facilita que hay muchas sucursales
3604-P8_8;por las ofertas que ofrecen mas que nada por ejemplo la ropa
3609-P8_8;es comodo es accesible la tasa de interes es baja
3620-P8_8;esta muy cerca de mi casa y es muy facil de abrir la cuenta no me pidieron saldo minimo ni nada y el limite de depositos es muy grande
3623-P8_8;por la tasa de interes que tiene el banco en el fondo de ahorro me incremento anualmente y puedo disponer del ahorro cuando yo quiera no tengo que esperar que el contrato del ahorro
3785-P8_8;por cuestiones de trabajo para que me hicieran deposito para pagar nomina y pagar materiales
3793-P8_8;porque que cobran menos intereses en articulos y prestamos personales
3800-P8_8;pues ahi me depositan la paga
3801-P8_8;por sus horarios siempre esta abierto
3831-P8_8;lo uso solo para que me depositen y es lo mas facil porque no me depositan mucho y hay un limite ahi porque nada mas voy les pido mi estado de cuenta retiro y ya me dan un ticket y no hay mucha fila como en los bancos en zona de cajas
3867-P8_8;porque si te apoya en cuestiones de un prestamo y no te cobran tan caro te cobran menos comision y te dan un lapso para pagar
3961-P8_8;por la tarjeta que la necesitaba pagan por ahi
3968-P8_8;solo porque necesitaba el credito por el momento de la tienda
3975-P8_8;estoy en su afore
3982-P8_8;ahorro de dinero
4010-P8_8;por la versatilidad de que hay varios bancos o locales
4035-P8_8;porque fue la primera tarjeta que me aprobaron
4059-P8_8;tarjeta debito porque tiene una tasa de interes baja en su tarjeta de credito y debito
4060-P8_8;porque ahi me pueden hacer depositos o transferencias y no me cobran comision si me lo hacen desde alguna otra ciudad a la tarjeta de debito
4073-P8_8;por deposito
4076-P8_8;compras
4134-P8_8;facilidad que te da para adquirir unos productos como compras en telefonias linea blanca ropa calzado
4140-P8_8;porque ahi tengo mi cuenta de ahorro y ahi me depositan cuando trabajo
4142-P8_8;me han ofrecido buenos terminos en mi tarjeta no me cobran tanto dinero por las transferencias que me llegan a hacer no me cobran tanto
4146-P8_8;tienes buenos precios puedes sacar las cosas a credito o en pagos
4152-P8_8;la rapidez urgencia de que necesitaba una afore
4184-P8_8;hacer las compras ahi
4201-P8_8;porque son muy pocos requisitos para ser cliente
4246-P8_8;porque como saque un credito en la tienda abri una cuenta de ahorro para ir pagando mi credito
4300-P8_8;por los aparatos electricos y me beneficia manejo en efectivo
4304-P8_8;por una transaccion por la urgencia era necesario que tuviera una cuenta de bancoppel
4333-P8_8;por su tasa de interes de 0.18 cuando me depositan o cuando realizo una compra no me aumentan el interes tarjeta de debito
4368-P8_8;por una cuenta de ahorro que abri
4382-P8_8;cuenta de ahorro
4392-P8_8;no me cobra anualidades de la tarjeta
4436-P8_8;por la tarjeta de debito
4441-P8_8;por tener un ahorro
4449-P8_8;porque no maneja anualidad
4496-P8_8;le gusta que tenga cajero y el servicio vio que ofrece poca gente
4537-P8_8;fui a comprar y me ofrecieron y aprobaron la tarjeta de credito y departamental
4559-P8_8;para comprar cosas ahi en coppel
4564-P8_8;si no la urgencia de la afore para la afore y cuenta de nomina
4566-P8_8;adquisicion de articulos
4570-P8_8;porque me dieron mi primera tarjeta de debito
4604-P8_8;por facilidad en adquirir la tarjeta
4618-P8_8;tiene cuenta de credito y le abrieron las dos le ligaron las cuentas y se cobra de ambas
4630-P8_8;entrando por la departamental y me ofrecieron la de credito
4735-P8_8;por la tarjeta de credito
4739-P8_8;por la tarjeta de debito
4745-P8_8;por la facilidad de depositos y que todos me pueden transferir
4784-P8_8;por los prestamos
4798-P8_8;porque hay muchas sucursales
4860-P8_8;por los beneficios que da puedo sacar las cosas que necesito he irlo pagando mensualmente no genera interes
4862-P8_8;por la facilidad en la que otorgaban la cuenta
4899-P8_8;por cuenta de ahorros
4910-P8_8;porque se me hace seguro para guardar dinero porque no me quitan dinero como en otros bancos
4940-P8_8;por la de debito y credito
4964-P8_8;para ahorrar
4968-P8_8;porque me dieron la oportunidad de ser cliente
4973-P8_8;nsnr
4984-P8_8;porque no me costo mucho trabajo para que me dieran la tarjeta
5009-P8_8;la facilidad de la tarjeta de debito que no te piden tantas cosas para sacarla
5063-P8_8;por la facilidad hay muchas sucursales por donde vivo
5071-P8_8;es una tienda que esta cerca del domicilio
5127-P8_8;solo por la cercania porque las sucursales estan cerca de mi casa
5131-P8_8;porque quiero ahorrar en todas
5202-P8_8;porque necesitaba la tarjeta de debito para que me depositaran mi pago
5220-P8_8;es de debito
5249-P8_8;porque ahi me pidieron pocos requisitos para abrir una cuenta no me pidieron un saldo minimo para abrir una cuenta
5250-P8_8;porque ahi hago mis movimientos de efectivo de deposito y de retiro
5254-P8_8;porque no le cobran comisiones
5261-P8_8;porque me depositan mis familiares
5288-P8_8;me ofrecieron una tarjeta de credito
5299-P8_8;para tener una mejor administracion en mi dinero abri una cuenta de nomina y ahi la tengo
5444-P8_8;que siempre esta disponible mi dinero no hay comision en tarjeta de debito
5477-P8_8;fue la primera tarjeta que me autorizaron para guardar dinero
5569-P8_8;dan facilidad de adquirir cosas para el hogar
5600-P8_8;porque su banca electronica es facil de manejar y porque tiene disponibilidad de un ejecutivo 12 horas al dia
5611-P8_8;para ahorrar porque tiene cuenta de ahorro para menores de edad
5657-P8_8;su plataforma digital su banca movil es muy precisa
5661-P8_8;porque es un banco que me gusta tiene buenos beneficios creditos y cuenta de ahorro
5670-P8_8;porque ocupaba una tarjeta inmediatamente y ahi me daban la tarjeta facil y sin requisitos
5673-P8_8;necesitaba abrir una cuenta rapido y bancoppel me pidio 200 pesos para abrirla y no me cobro comision
5683-P8_8;queria comenzar a ahorrar dinero y abri mi cuenta
5697-P8_8;es facil de usar todo
5712-P8_8;me gusta la facilidad de los retiros
5773-P8_8;porque era el que estaba mas cercano a mi comunidad
5783-P8_8;ganas mas intereses
5803-P8_8;me quedo cerca de mi casa
5821-P8_8;para el credito de tienda
5825-P8_8;empece a trabajar y saque la cuenta para mi nomina
5827-P8_8;porque queria guardar mis ahorros y que estuvieran mas seguros
5849-P8_8;porque ahi guardo mi dinero
5850-P8_8;la rapidez en ventanilla
5879-P8_8;para poder tener un monedero electronico para hacer compras en linea y poder ahorrar dinero tambien
5952-P8_8;me da un alto rango de ahorro me da la oportunidad de ahorrar una cantidad mas alta mas elevada
5984-P8_8;porque es un banco que me gusta por la aplicacion que tiene y lo que me ofrece
5991-P8_8;por la facilidad del horario abren desde las 9 de la manana hasta las 8 de la noche porque puedo ir a cualquier hora del dia sin mayor problema
6005-P8_8;tengo la tarjeta de la tienda y me ofrecieron el plastico para tener un ahorro
6020-P8_8;para ahorrar
6044-P8_8;porque ahi tengo unas cuentas de ahorro
6107-P8_8;seria la accesibilidad de los pagos
6112-P8_8;porque es confiable porque meti mi dinero y nunca salio mal o algo
6119-P8_8;saque una tarjeta de ahorro y ahi deposito era facil sacarla dan facilidades
6126-P8_8;porque son minimos los requisitos que piden
